timestamp_ms,dt_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll_deg,pitch_deg,yaw_deg,gyro_bias_x,gyro_bias_y,gyro_bias_z,accel_bias_x,accel_bias_y,accel_bias_z,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,raw_baro_alt,raw_tof,raw_flow_squal,raw_flow_dx,raw_flow_dy,dev_pos_x,dev_pos_y,dev_pos_z,dev_vel_x,dev_vel_y,dev_vel_z,dev_roll_deg,dev_pitch_deg,dev_yaw_deg
25182,11.0,0.010649,0.009064,-0.031021,0.001962,0.000071,0.011338,-1.0684,-0.9469,-0.2312,-0.00248663,-0.00197140,-0.00158770,0.00016893,0.00031369,0.07262258,-0.1599,0.1689,-9.7398,-0.000804,-0.003330,-0.003244,36.3313,0.0300,98,1,1,0.012432,0.011962,-0.030600,0.000621,0.000784,0.014077,-1.0680,-0.9245,0.1298
25193,11.0,0.010657,0.009071,-0.030836,0.002044,0.000013,0.012047,-1.0683,-0.9474,-0.2312,-0.00248666,-0.00197146,-0.00158773,0.00016996,0.00031380,0.07257467,-0.1431,0.1726,-9.7287,-0.005218,-0.001604,-0.000389,36.3313,0.0300,91,0,0,0.012416,0.011945,-0.030459,0.000568,0.000700,0.014049,-1.0673,-0.9248,0.1407
25204,11.0,0.010665,0.009107,-0.030703,0.002131,0.000043,0.012000,-1.0679,-0.9477,-0.2313,-0.00248693,-0.00197184,-0.00158740,0.00015664,0.00031469,0.07257490,-0.1520,0.1841,-9.7374,-0.002030,-0.003392,-0.001510,36.3313,0.0330,90,-1,0,0.012431,0.011984,-0.031825,0.000575,0.000782,-0.003341,-1.0690,-0.9239,0.1404
25215,11.0,0.010674,0.009115,-0.031831,0.002206,-0.000018,-0.002441,-1.0679,-0.9484,-0.2308,-0.00248697,-0.00197194,-0.00158744,0.00017377,0.00029549,0.07353669,-0.1531,0.1786,-9.7307,-0.002067,-0.004242,0.001642,36.3313,0.0330,90,0,0,0.012438,0.011991,-0.031794,0.000635,0.000732,-0.002667,-1.0690,-0.9249,0.1402
25226,11.0,0.010682,0.009123,-0.031858,0.002288,-0.000073,-0.002441,-1.0682,-0.9486,-0.2304,-0.00248719,-0.00197232,-0.00158728,0.00016076,0.00030320,0.07353704,-0.1538,0.1684,-9.7384,-0.003421,-0.001810,-0.003384,36.3313,0.0330,89,0,0,0.012446,0.011998,-0.031820,0.000689,0.000654,-0.002616,-1.0687,-0.9259,0.1414
25237,11.0,0.010690,0.009130,-0.031806,0.002331,-0.000147,-0.001520,-1.0682,-0.9487,-0.2298,-0.00248722,-0.00197240,-0.00158731,0.00016191,0.00030330,0.07347506,-0.1606,0.1678,-9.7319,-0.002659,0.000757,0.000423,36.3313,0.0310,91,0,0,0.012436,0.012013,-0.031297,0.000716,0.000432,0.003495,-1.0695,-0.9257,0.1412
25248,11.0,0.010725,0.009138,-0.031373,0.002417,-0.000245,0.003658,-1.0680,-0.9486,-0.2291,-0.00248756,-0.00197253,-0.00158735,0.00014679,0.00032291,0.07313281,-0.1546,0.1706,-9.7266,-0.001879,-0.002819,-0.000153,36.3313,0.0310,92,0,-1,0.012444,0.012020,-0.031263,0.000700,0.000293,0.003434,-1.0693,-0.9252,0.1424
25259,11.0,0.010760,0.009145,-0.031272,0.002513,-0.000312,0.004420,-1.0676,-0.9485,-0.2286,-0.00248761,-0.00197249,-0.00158729,0.00014510,0.00032249,0.07308505,-0.1510,0.1929,-9.7237,0.000779,-0.003426,-0.000139,36.3313,0.0310,92,0,-1,0.012506,0.012035,-0.031104,0.000988,-0.000076,0.004437,-1.0688,-0.9264,0.1428
25271,12.0,0.010799,0.009153,-0.031218,0.002578,-0.000344,0.004514,-1.0667,-0.9483,-0.2274,-0.00248778,-0.00197256,-0.00158722,0.00013857,0.00032708,0.07308524,-0.1661,0.1800,-9.7226,-0.001544,-0.001629,0.000780,36.4845,0.0330,92,0,-1,0.012513,0.012042,-0.032203,0.001031,-0.000086,-0.007795,-1.0679,-0.9263,0.1432
25282,11.0,0.010808,0.009160,-0.032149,0.002571,-0.000252,-0.006571,-1.0657,-0.9492,-0.2589,-0.00248748,-0.00197309,-0.00155164,0.00019861,0.00035237,0.07382727,-0.1668,0.2094,-9.7228,-0.003821,-0.003425,-0.001214,36.4845,0.0330,95,0,0,0.012547,0.012050,-0.032261,0.001003,-0.000119,-0.007378,-1.0675,-0.9260,0.1437
25293,11.0,0.010817,0.009167,-0.032220,0.002493,-0.000174,-0.006443,-1.0659,-0.9495,-0.2589,-0.00248738,-0.00197310,-0.00155161,0.00020493,0.00034393,0.07382701,-0.1793,0.1708,-9.7160,-0.005591,-0.001191,-0.005565,36.4845,0.0330,87,0,0,0.012564,0.012062,-0.032376,0.000902,0.000138,-0.006771,-1.0679,-0.9269,0.1206
25304,11.0,0.010800,0.009174,-0.032267,0.002383,-0.000106,-0.006073,-1.0666,-0.9491,-0.2591,-0.00248741,-0.00197329,-0.00155174,0.00021006,0.00034328,0.07380863,-0.1417,0.1885,-9.7364,-0.003709,0.000484,-0.001641,36.4845,0.0300,87,0,1,0.012572,0.012070,-0.032443,0.000726,-0.000012,-0.006650,-1.0694,-0.9263,0.1188
25315,11.0,0.010808,0.009181,-0.031064,0.002382,-0.000031,0.008526,-1.0678,-0.9484,-0.2600,-0.00248728,-0.00197346,-0.00155148,0.00019181,0.00035246,0.07284845,-0.1458,0.1860,-9.7259,-0.004096,-0.000302,-0.002521,36.4845,0.0300,87,0,0,0.012563,0.012083,-0.030769,0.000704,0.000134,0.010467,-1.0693,-0.9237,0.1176
25326,11.0,0.010816,0.009240,-0.030951,0.002413,0.000085,0.008877,-1.0689,-0.9473,-0.2614,-0.00248754,-0.00197354,-0.00155136,0.00019379,0.00034556,0.07283451,-0.1552,0.1819,-9.7069,-0.004163,0.000204,-0.005416,36.4845,0.0300,101,-2,0,0.012616,0.012090,-0.030664,0.000972,0.000210,0.010540,-1.0705,-0.9224,0.1167
25337,11.0,0.010824,0.009303,-0.030853,0.002496,0.000205,0.008979,-1.0694,-0.9462,-0.2625,-0.00248784,-0.00197394,-0.00155087,0.00018049,0.00033962,0.07283460,-0.1557,0.1709,-9.7309,-0.002524,-0.003097,-0.002463,36.4845,0.0320,101,-2,0,0.012623,0.012143,-0.030527,0.001021,0.000341,0.011042,-1.0707,-0.9216,0.1150
25348,11.0,0.010833,0.009311,-0.031409,0.002553,0.000199,0.001597,-1.0698,-0.9457,-0.2635,-0.00248787,-0.00197404,-0.00155092,0.00019097,0.00032980,0.07332954,-0.1534,0.1873,-9.7313,-0.001566,-0.001286,-0.002055,36.4845,0.0320,94,0,0,0.012638,0.012208,-0.031355,0.001033,0.000313,0.001335,-1.0706,-0.9210,0.1136
25359,11.0,0.010841,0.009263,-0.031390,0.002617,0.000078,0.001716,-1.0700,-0.9448,-0.2647,-0.00248768,-0.00197441,-0.00155082,0.00017966,0.00033726,0.07332985,-0.1387,0.1877,-9.7229,-0.002827,0.000358,-0.003442,36.4845,0.0320,93,2,0,0.012646,0.012214,-0.031317,0.001021,0.000354,0.001748,-1.0703,-0.9216,0.1135
25370,11.0,0.010848,0.009244,-0.031348,0.002675,0.000025,0.002047,-1.0702,-0.9444,-0.2650,-0.00248760,-0.00197451,-0.00155095,0.00018199,0.00033997,0.07331199,-0.1598,0.1841,-9.7283,-0.003619,-0.001616,-0.000055,36.4845,0.0300,88,1,0,0.012653,0.012171,-0.031299,0.001112,0.000268,0.001885,-1.0705,-0.9209,0.1126
25381,11.0,0.010830,0.009252,-0.030604,0.002680,0.000005,0.010370,-1.0698,-0.9434,-0.2655,-0.00248770,-0.00197498,-0.00155083,0.00016532,0.00035333,0.07276757,-0.1507,0.1606,-9.7333,-0.000501,-0.000932,-0.003533,36.4845,0.0300,91,0,1,0.012668,0.012137,-0.030397,0.001135,0.000056,0.010218,-1.0700,-0.9210,0.1115
25392,11.0,0.010838,0.009260,-0.030472,0.002724,-0.000091,0.010637,-1.0708,-0.9417,-0.1476,-0.00248907,-0.00197352,-0.00168216,0.00000238,0.00020856,0.07275391,-0.1490,0.1718,-9.7318,-0.001461,-0.004094,-0.002769,36.4845,0.0300,93,0,0,0.012651,0.012145,-0.030295,0.001058,-0.000135,0.010160,-1.0694,-0.9201,0.1884
25403,11.0,0.010846,0.009268,-0.030355,0.002780,-0.000235,0.010668,-1.0704,-0.9415,-0.1477,-0.00248953,-0.00197388,-0.00168233,-0.00000792,0.00022760,0.07275442,-0.1436,0.1515,-9.7342,-0.003414,-0.001407,-0.001397,36.4845,0.0320,100,0,0,0.012658,0.012151,-0.030165,0.001066,-0.000169,0.010516,-1.0690,-0.9210,0.1881
25414,11.0,0.010854,0.009276,-0.031158,0.002864,-0.000414,0.000167,-1.0700,-0.9416,-0.1485,-0.00248958,-0.00197400,-0.00168237,0.00000597,0.00021315,0.07344843,-0.1522,0.1751,-9.7182,-0.002258,-0.002618,-0.004149,36.4264,0.0320,94,0,0,0.012673,0.012166,-0.031185,0.001178,-0.000539,-0.001404,-1.0687,-0.9216,0.1864
25425,11.0,0.010863,0.009312,-0.031157,0.002900,-0.000467,0.000125,-1.0698,-0.9414,-0.1496,-0.00249011,-0.00197432,-0.00168245,-0.00000193,0.00022537,0.07344879,-0.1654,0.1791,-9.7668,-0.004052,0.000346,-0.005413,36.4264,0.0320,93,-1,0,0.012681,0.012173,-0.031197,0.001185,-0.000631,-0.000943,-1.0685,-0.9211,0.1857
25436,11.0,0.010870,0.009319,-0.031111,0.002945,-0.000557,0.000671,-1.0702,-0.9407,-0.1498,-0.00249017,-0.00197443,-0.00168249,0.00000048,0.00022441,0.07341459,-0.1478,0.1845,-9.7068,-0.003225,0.000092,0.003061,36.4264,0.0300,88,0,0,0.012688,0.012205,-0.031208,0.001199,-0.000516,-0.001146,-1.0685,-0.9210,0.1849
25447,11.0,0.010904,0.009353,-0.030502,0.003007,-0.000520,0.007583,-1.0701,-0.9401,-0.1499,-0.00249044,-0.00197456,-0.00168231,-0.00001403,0.00023360,0.07296237,-0.1550,0.1759,-9.7375,-0.000707,-0.002561,-0.000829,36.4264,0.0300,92,-1,-1,0.012702,0.012217,-0.030389,0.001301,-0.000471,0.007401,-1.0687,-0.9206,0.1851
25458,11.0,0.010939,0.009386,-0.030386,0.002999,-0.000505,0.007833,-1.0697,-0.9391,-0.1496,-0.00249061,-0.00197455,-0.00168219,-0.00001460,0.00022935,0.07293607,-0.1807,0.1697,-9.7798,0.000163,0.000298,-0.000755,36.4264,0.0300,92,-1,-1,0.012761,0.012275,-0.030202,0.001866,-0.000064,0.005824,-1.0676,-0.9224,0.1860
25469,11.0,0.010948,0.009395,-0.030299,0.002843,-0.000697,0.008072,-1.0681,-0.9381,-0.1480,-0.00249125,-0.00197439,-0.00168320,0.00000102,0.00025536,0.07293629,-0.1999,0.1119,-9.6262,0.001098,0.001496,-0.000279,36.4264,0.0320,92,0,0,0.012745,0.012283,-0.031236,0.001494,-0.000137,-0.005152,-1.0667,-0.9214,0.1893
25480,11.0,0.010957,0.009404,-0.031145,0.002671,-0.000915,-0.002500,-1.0666,-0.9379,-0.1481,-0.00249135,-0.00197450,-0.00168322,0.00001458,0.00024070,0.07363891,-0.1513,0.1800,-9.7340,-0.001335,-0.006236,-0.005531,36.4264,0.0320,88,0,0,0.012754,0.012292,-0.031249,0.001249,-0.000614,-0.004190,-1.0657,-0.9209,0.1902
25491,11.0,0.011022,0.009412,-0.031172,0.002545,-0.001050,-0.002315,-1.0643,-0.9374,-0.1487,-0.00249187,-0.00197383,-0.00168419,0.00003526,0.00025988,0.07363893,-0.1904,0.1982,-9.7262,0.002274,0.002930,-0.006379,36.4264,0.0320,92,0,-2,0.012818,0.012305,-0.031272,0.001516,-0.000598,-0.003272,-1.0654,-0.9207,0.2185
25502,11.0,0.011031,0.009420,-0.031152,0.002395,-0.001199,-0.001598,-1.0628,-0.9364,-0.1100,-0.00249241,-0.00197338,-0.00172852,-0.00001766,0.00021047,0.07360487,-0.1348,0.1718,-9.7759,0.000265,-0.003153,-0.000269,36.4264,0.0310,90,0,0,0.012876,0.012312,-0.031119,0.001236,-0.000537,-0.001352,-1.0638,-0.9203,0.2168
25513,11.0,0.011039,0.009427,-0.031073,0.002460,-0.001186,-0.000575,-1.0616,-0.9366,-0.1113,-0.00249255,-0.00197373,-0.00172825,-0.00002956,0.00021225,0.07353234,-0.1231,0.1674,-9.7313,-0.004262,-0.003797,-0.002218,36.4264,0.0310,90,0,0,0.012883,0.012319,-0.031134,0.001238,-0.000575,-0.001756,-1.0624,-0.9208,0.2171
25524,11.0,0.011046,0.009435,-0.031047,0.002566,-0.001182,-0.000345,-1.0607,-0.9365,-0.1118,-0.00249264,-0.00197382,-0.00172826,-0.00002758,0.00021029,0.07350601,-0.1400,0.1771,-9.7642,-0.003078,-0.003596,-0.001084,36.4264,0.0310,92,0,0,0.012899,0.012333,-0.031114,0.001041,-0.000725,-0.000807,-1.0627,-0.9213,0.2159
25535,11.0,0.011053,0.009442,-0.031051,0.002859,-0.001215,-0.000525,-1.0605,-0.9364,-0.1116,-0.00249289,-0.00197476,-0.00172738,-0.00006669,0.00021640,0.07350675,-0.1083,0.1818,-9.7306,-0.002595,-0.000809,-0.000280,36.4264,0.0320,89,0,0,0.012906,0.012339,-0.031637,0.001032,-0.000742,-0.006442,-1.0631,-0.9217,0.2164
25546,11.0,0.011033,0.009449,-0.031535,0.003093,-0.001251,-0.006066,-1.0609,-0.9366,-0.1113,-0.00249300,-0.00197499,-0.00172750,-0.00005433,0.00020792,0.07386361,-0.1431,0.1715,-9.7339,-0.002919,-0.001544,-0.001405,36.4264,0.0320,90,0,1,0.012913,0.012346,-0.031665,0.001327,-0.000712,-0.005932,-1.0634,-0.9210,0.2174
25557,11.0,0.010985,0.009457,-0.031602,0.003232,-0.001208,-0.006151,-1.0613,-0.9356,-0.1111,-0.00249308,-0.00197614,-0.00172669,-0.00008329,0.00020525,0.07386402,-0.1238,0.1967,-9.7368,-0.004087,-0.000912,-0.001065,36.4475,0.0320,89,0,2,0.012853,0.012360,-0.031738,0.001136,-0.000833,-0.005504,-1.0648,-0.9206,0.2174
25568,11.0,0.010992,0.009463,-0.031634,0.003548,-0.001140,-0.005718,-1.0616,-0.9352,-0.1106,-0.00249316,-0.00197627,-0.00172673,-0.00008006,0.00020338,0.07383586,-0.1271,0.1870,-9.7328,-0.002407,-0.002120,-0.001079,36.4475,0.0310,87,0,0,0.012810,0.012366,-0.031793,0.001183,-0.000737,-0.005609,-1.0655,-0.9199,0.2175
25579,11.0,0.010999,0.009444,-0.031315,0.003715,-0.001127,-0.001296,-1.0623,-0.9343,-0.1105,-0.00249304,-0.00197699,-0.00172602,-0.00010959,0.00020542,0.07355191,-0.1522,0.1839,-9.7121,-0.004607,-0.001205,-0.000767,36.4475,0.0310,93,1,0,0.012824,0.012378,-0.031266,0.001316,-0.000532,0.000572,-1.0651,-0.9189,0.2171
25591,12.0,0.011064,0.009449,-0.031301,0.003968,-0.001074,-0.000878,-1.0632,-0.9339,-0.1106,-0.00249312,-0.00197690,-0.00172590,-0.00011221,0.00020349,0.07352978,-0.1661,0.1643,-9.7273,-0.004237,-0.000850,-0.004358,36.4475,0.0310,90,0,-2,0.012832,0.012361,-0.031260,0.001296,-0.000550,0.000686,-1.0668,-0.9177,0.2752
25602,11.0,0.011073,0.009457,-0.031310,0.003947,-0.001045,-0.000723,-1.0633,-0.9337,-0.1106,-0.00249323,-0.00197719,-0.00172582,-0.00011486,0.00020277,0.07352980,-0.1721,0.1880,-9.7059,0.000079,-0.003750,-0.000526,36.4475,0.0330,92,0,0,0.012888,0.012368,-0.031204,0.001324,-0.000609,0.001248,-1.0672,-0.9174,0.2744
25613,11.0,0.011112,0.009464,-0.032195,0.003863,-0.000999,-0.010615,-1.0645,-0.9327,-0.0257,-0.00249431,-0.00197611,-0.00182163,-0.00022026,0.00008880,0.07418019,-0.1660,0.2011,-9.7410,-0.003601,-0.002120,-0.000421,36.3868,0.0330,94,0,-1,0.012930,0.012382,-0.032330,0.001236,-0.000448,-0.009641,-1.0653,-0.9166,0.2741
25624,11.0,0.011121,0.009498,-0.032311,0.003757,-0.000903,-0.010516,-1.0647,-0.9325,-0.0256,-0.00249450,-0.00197616,-0.00182173,-0.00021200,0.00008375,0.07417996,-0.1484,0.1750,-9.7210,-0.003701,0.000032,-0.001876,36.3868,0.0310,89,-1,0,0.012964,0.012388,-0.032427,0.001227,-0.000268,-0.009730,-1.0658,-0.9168,0.2749
25635,11.0,0.011103,0.009505,-0.032367,0.003585,-0.000888,-0.009689,-1.0647,-0.9321,-0.0245,-0.00249458,-0.00197641,-0.00182188,-0.00020566,0.00008259,0.07413454,-0.1685,0.1563,-9.7165,-0.002939,-0.000235,0.002172,36.3868,0.0310,93,0,1,0.012954,0.012426,-0.031658,0.001388,-0.000363,-0.000110,-1.0647,-0.9155,0.2738
25646,11.0,0.011112,0.009512,-0.031669,0.003518,-0.000846,-0.000375,-1.0654,-0.9317,-0.0235,-0.00249463,-0.00197650,-0.00182193,-0.00021012,0.00009092,0.07353978,-0.1563,0.1985,-9.7048,-0.004436,-0.003488,-0.000698,36.3868,0.0310,92,0,0,0.012937,0.012409,-0.031658,0.001295,-0.000535,-0.000024,-1.0641,-0.9148,0.2755
25657,11.0,0.011121,0.009520,-0.031627,0.003496,-0.000872,0.000358,-1.0663,-0.9314,-0.0228,-0.00249470,-0.00197663,-0.00182198,-0.00020710,0.00008951,0.07350500,-0.1494,0.1756,-9.7206,-0.004887,-0.002785,-0.002526,36.3868,0.0330,92,0,0,0.012945,0.012414,-0.031588,0.001282,-0.000321,0.000945,-1.0654,-0.9157,0.2758
25668,11.0,0.011158,0.009528,-0.031622,0.003485,-0.000832,0.000576,-1.0669,-0.9313,-0.0223,-0.00249478,-0.00197661,-0.00182196,-0.00020604,0.00008755,0.07350495,-0.1668,0.2000,-9.7127,-0.001333,-0.000794,-0.003174,36.3868,0.0330,96,0,-1,0.012960,0.012427,-0.032471,0.001425,-0.000114,-0.007803,-1.0660,-0.9165,0.2726
25679,11.0,0.011196,0.009535,-0.032323,0.003518,-0.000737,-0.007383,-1.0673,-0.9310,-0.0230,-0.00249485,-0.00197664,-0.00182192,-0.00019823,0.00007600,0.07402922,-0.1521,0.1774,-9.7399,-0.002388,0.000865,-0.005143,36.3868,0.0330,93,0,-1,0.012993,0.012433,-0.032489,0.001437,0.000078,-0.006944,-1.0652,-0.9163,0.2719
25690,11.0,0.011205,0.009542,-0.032404,0.003498,-0.000670,-0.007289,-1.0672,-0.9307,-0.0240,-0.00249483,-0.00197687,-0.00182174,-0.00019992,0.00007003,0.07402914,-0.1522,0.1914,-9.7246,-0.000494,-0.003673,-0.001902,36.4475,0.0330,91,0,0,0.013027,0.012441,-0.032559,0.001486,0.000087,-0.007005,-1.0651,-0.9147,0.3110
25701,11.0,0.011214,0.009549,-0.032447,0.003488,-0.000535,-0.006836,-1.0667,-0.9303,-0.0250,-0.00249489,-0.00197700,-0.00182180,-0.00019678,0.00006897,0.07400101,-0.1470,0.2002,-9.7474,-0.002613,-0.002118,-0.003503,36.4475,0.0320,89,0,0,0.013042,0.012454,-0.032221,0.001589,0.000165,-0.001912,-1.0651,-0.9160,0.3116
25712,11.0,0.011222,0.009557,-0.032235,0.003489,-0.000474,-0.003536,-1.0662,-0.9296,-0.0259,-0.00249486,-0.00197727,-0.00182156,-0.00020415,0.00006722,0.07378834,-0.1604,0.1748,-9.7192,-0.001530,0.000424,-0.002166,36.4475,0.0320,93,0,0,0.013050,0.012460,-0.032241,0.001634,0.000265,-0.002014,-1.0654,-0.9162,0.3103
25723,11.0,0.011259,0.009592,-0.032245,0.003523,-0.000358,-0.003164,-1.0665,-0.9289,0.0312,-0.00249569,-0.00197650,-0.00188706,-0.00028128,-0.00000415,0.07376661,-0.1574,0.1804,-9.7283,-0.003781,-0.002408,-0.002221,36.4475,0.0320,88,-1,-1,0.013090,0.012498,-0.032234,0.001583,0.000478,-0.001408,-1.0649,-0.9168,0.3108
25734,11.0,0.011296,0.009599,-0.032280,0.003539,-0.000318,-0.003122,-1.0664,-0.9288,0.0314,-0.00249570,-0.00197655,-0.00188693,-0.00028319,-0.00000728,0.07376658,-0.1647,0.1806,-9.7231,-0.001533,-0.003731,0.001891,36.4475,0.0330,91,0,-1,0.013124,0.012506,-0.032672,0.001606,0.000433,-0.005780,-1.0652,-0.9164,0.3108
25745,11.0,0.011305,0.009607,-0.032657,0.003465,-0.000340,-0.006935,-1.0662,-0.9285,0.0323,-0.00249575,-0.00197668,-0.00188700,-0.00027578,-0.00001352,0.07402005,-0.1576,0.1764,-9.7168,-0.001689,-0.000617,0.000712,36.4475,0.0330,89,0,0,0.013158,0.012513,-0.032729,0.001579,0.000453,-0.005650,-1.0650,-0.9171,0.3121
25756,11.0,0.011315,0.009615,-0.032732,0.003401,-0.000337,-0.006761,-1.0661,-0.9284,0.0331,-0.00249586,-0.00197679,-0.00188715,-0.00027201,-0.00001173,0.07402002,-0.1573,0.1825,-9.7004,-0.002835,-0.001002,-0.003078,36.4475,0.0330,92,0,0,0.013175,0.012527,-0.032790,0.001453,0.000329,-0.004670,-1.0647,-0.9187,0.3139
25767,11.0,0.011297,0.009621,-0.032769,0.003239,-0.000248,-0.006105,-1.0655,-0.9283,0.0337,-0.00249590,-0.00197702,-0.00188730,-0.00026597,-0.00001232,0.07399186,-0.1715,0.2137,-9.7114,-0.000237,-0.002492,-0.003629,36.4475,0.0310,86,0,1,0.013158,0.012533,-0.031740,0.001397,0.000367,0.007416,-1.0649,-0.9183,0.3135
25778,11.0,0.011305,0.009629,-0.031838,0.003154,-0.000165,0.005512,-1.0650,-0.9278,0.0333,-0.00249581,-0.00197706,-0.00188729,-0.00027096,-0.00000632,0.07325777,-0.1604,0.1802,-9.7331,-0.001524,-0.000459,-0.003987,36.4475,0.0310,87,0,0,0.013126,0.012545,-0.031557,0.000912,0.000715,0.007864,-1.0655,-0.9181,0.3124
25789,11.0,0.011314,0.009609,-0.031748,0.003070,-0.000136,0.006094,-1.0646,-0.9277,0.0325,-0.00249573,-0.00197716,-0.00188743,-0.00026826,-0.00000370,0.07323632,-0.1562,0.1765,-9.6992,-0.002950,-0.003700,-0.002061,36.4475,0.0310,87,1,0,0.013133,0.012552,-0.031478,0.000898,0.000750,0.007898,-1.0648,-0.9172,0.3038
25800,11.0,0.011323,0.009616,-0.031680,0.003031,-0.000050,0.006273,-1.0645,-0.9277,0.0317,-0.00249561,-0.00197730,-0.00188726,-0.00026710,-0.00001253,0.07323613,-0.1417,0.1843,-9.7259,-0.004097,-0.001759,-0.002755,36.4475,0.0330,88,0,0,0.013141,0.012534,-0.031340,0.000899,0.000638,0.008822,-1.0652,-0.9178,0.3036
25811,11.0,0.011275,0.009624,-0.032334,0.002927,-0.000082,-0.001932,-1.0648,-0.9276,0.0314,-0.00249564,-0.00197764,-0.00188752,-0.00024890,-0.00002389,0.07376754,-0.1512,0.1688,-9.7456,-0.003018,-0.002029,-0.001246,36.4475,0.0330,92,0,2,0.013105,0.012549,-0.032363,0.000700,0.000530,-0.002381,-1.0646,-0.9173,0.3043
25822,11.0,0.011284,0.009632,-0.032355,0.002943,-0.000137,-0.001854,-1.0650,-0.9277,0.0321,-0.00249586,-0.00197790,-0.00188758,-0.00025405,-0.00001563,0.07376777,-0.1602,0.1691,-9.7350,-0.002503,-0.002358,0.002835,36.4475,0.0330,91,0,0,0.013061,0.012556,-0.032387,0.000650,0.000453,-0.002462,-1.0647,-0.9165,0.3045
25834,12.0,0.011295,0.009639,-0.032340,0.002934,-0.000163,-0.001416,-1.0651,-0.9279,0.0198,-0.00249575,-0.00197817,-0.00187292,-0.00023479,-0.00000143,0.07373935,-0.1703,0.1909,-9.7287,-0.001591,-0.002303,-0.003669,36.4475,0.0310,91,0,0,0.013069,0.012564,-0.032412,0.000640,0.000305,-0.002483,-1.0647,-0.9165,0.3064
25845,11.0,0.011330,0.009646,-0.031610,0.002949,-0.000142,0.007132,-1.0652,-0.9282,0.0208,-0.00249579,-0.00197817,-0.00187287,-0.00024476,0.00000807,0.07319557,-0.1514,0.2008,-9.7072,-0.003467,-0.003023,0.000890,36.4475,0.0310,88,0,-1,0.013107,0.012579,-0.031468,0.000705,0.000202,0.007026,-1.0620,-0.9159,0.3066
25856,11.0,0.011339,0.009652,-0.031503,0.002897,-0.000045,0.007604,-1.0651,-0.9287,0.0211,-0.00249582,-0.00197827,-0.00187292,-0.00024231,0.00000762,0.07317410,-0.1539,0.1971,-9.7142,-0.001742,-0.004063,-0.005293,36.4475,0.0310,95,0,0,0.013114,0.012584,-0.031360,0.000764,0.000353,0.007566,-1.0624,-0.9161,0.3079
25867,11.0,0.011319,0.009659,-0.031418,0.002791,0.000075,0.007802,-1.0650,-0.9290,0.0208,-0.00249561,-0.00197850,-0.00187278,-0.00023708,-0.00000538,0.07317378,-0.1583,0.1806,-9.7123,-0.001451,-0.001270,-0.001301,36.4475,0.0330,94,0,1,0.013122,0.012590,-0.031283,0.000779,0.000429,0.007754,-1.0623,-0.9168,0.3080
25878,11.0,0.011356,0.009667,-0.032208,0.002859,0.000139,-0.002029,-1.0648,-0.9293,0.0205,-0.00249564,-0.00197848,-0.00187273,-0.00022744,-0.00001852,0.07381368,-0.1524,0.1678,-9.7310,-0.002274,-0.001498,-0.003353,36.4475,0.0330,91,0,-1,0.013112,0.012605,-0.032270,0.000602,0.000293,-0.003205,-1.0633,-0.9160,0.3087
25889,11.0,0.011394,0.009674,-0.032230,0.002886,0.000108,-0.001909,-1.0645,-0.9294,0.0194,-0.00249577,-0.00197848,-0.00187278,-0.00022975,-0.00001365,0.07381381,-0.1663,0.1647,-9.7323,-0.003178,-0.001068,-0.004709,36.4475,0.0330,89,0,-1,0.013145,0.012613,-0.032302,0.000733,0.000223,-0.003163,-1.0630,-0.9159,0.2658
25901,12.0,0.011432,0.009683,-0.032236,0.002895,-0.000015,-0.001613,-1.0640,-0.9291,0.0190,-0.00249580,-0.00197847,-0.00187275,-0.00023036,-0.00001431,0.07380184,-0.1594,0.1686,-9.7217,-0.000248,-0.002456,-0.000769,36.5057,0.0310,89,0,-1,0.013211,0.012628,-0.031541,0.000755,-0.000046,0.005868,-1.0623,-0.9158,0.2641
25912,11.0,0.011440,0.009690,-0.031564,0.002841,-0.000123,0.006338,-1.0636,-0.9290,0.0189,-0.00249615,-0.00197855,-0.00187318,-0.00023502,0.00000988,0.07330103,-0.1602,0.1762,-9.7182,-0.003345,-0.002502,0.000348,36.5057,0.0310,94,0,0,0.013218,0.012634,-0.031483,0.000833,0.000054,0.005744,-1.0613,-0.9168,0.2656
25923,11.0,0.011476,0.009725,-0.031482,0.002829,-0.000155,0.006567,-1.0632,-0.9290,0.0187,-0.00249629,-0.00197853,-0.00187306,-0.00023568,0.00000579,0.07329202,-0.1584,0.1779,-9.7310,-0.001492,-0.001882,-0.003710,36.5057,0.0310,95,-1,-1,0.013257,0.012672,-0.031348,0.000721,0.000133,0.006079,-1.0612,-0.9165,0.2650
25933,10.0,0.011510,0.009733,-0.031416,0.002860,-0.000133,0.006654,-1.0630,-0.9291,0.0188,-0.00249633,-0.00197855,-0.00187295,-0.00023871,0.00000450,0.07329205,-0.1507,0.2058,-9.7293,-0.003195,-0.001815,-0.002268,36.5057,0.0330,91,0,-1,0.013291,0.012678,-0.032286,0.000782,0.000261,-0.004717,-1.0609,-0.9168,0.2647
